285,BILLIE LUNSFORD,8,4,3,4,9,4,0,7,0,10,3,0,4,9 33 35 0 1
286,TYREE TORRES,4,0,3,10,5,9,9,6,6,3,7,9,8,9 33 35 0 1
287,SOPHIE BENDER,7,4,5,7,10,9,0,10,1,7,7,3,5,9 33 35 0 1
288,TEQUILA JEFFERS,3,6,9,8,4,1,0,8,2,4,7,0,5,9 33 35 0 1
289,WILLODEAN VEGA,6,1,1,1,10,1,4,5,5,2,3,5,7,9 33 35 0 1
290,CURTIS BENJAMIN,3,8,4,1,3,1,4,4,9,5,7,6,1,9 33 35 0 1
291,DEAN CONNELLY,8,10,7,2,2,7,5,1,2,3,8,10,8,9 33 35 0 1
292,DWAIN CASTANEDA,1,6,3,9,5,1,4,9,4,0,0,4,8,9 33 35 0 1
293,CHANELL CABRERA,7,2,10,3,10,7,2,5,2,7,0,0,10,9 33 35 0 1
294,TESSA CORTES,9,9,9,8,5,7,2,8,6,0,5,0,9,9 33 35 0 1
295,ULRIKE NOVAK,9,9,0,9,10,2,4,9,4,2,6,4,3,9 33 35 0 1
296,MERI MCKENZIE,9,4,9,6,9,8,1,5,3,8,9,6,7,9 33 35 0 1
297,CLEMENTINE ROCHA,0,2,6,6,4,5,8,6,6,3,4,4,10,9 33 35 0 1
298,AMANDA LAYTON,6,5,7,8,7,10,7,10,1,10,9,9,3,9 33 35 0 1
299,SOLOMON GOMEZ,5,7,4,0,10,4,4,10,0,1,1,0,2,9 33 35 0 1
300,LINDSY GREGG,6,0,3,4,5,9,5,5,0,10,9,1,6,9 33 35 0 1
301,REGINE DUNCAN,9,5,5,8,7,5,0,9,1,9,4,3,8,9 33 35 0 1
302,CHARIS ERWIN,5,7,10,7,4,4,5,2,5,10,8,0,10,9 33 35 0 1
303,ROCHELLE LIN,10,5,4,7,6,3,9,5,2,7,7,3,5,9 33 35 0 1
304,DEVIN DYER,3,3,6,10,3,4,7,10,6,10,2,10,7,9 33 35 0 1
305,PRINCESS SANDS,10,3,6,10,3,7,4,4,3,1,5,7,4,9 33 35 0 1
306,BRENDAN SAMPSON,8,9,3,4,0,9,7,10,8,10,9,5,10,9 33 35 0 1
307,PEARLE ROSADO,7,9,4,1,4,4,1,2,2,1,8,0,6,9 33 35 0 1
308,FIDEL WALLACE,2,6,0,7,6,10,4,9,6,4,8,9,10,9 33 35 0 1
309,KARRIE HOLMES,4,8,4,9,9,7,3,2,0,2,5,5,7,9 33 35 0 1
310,ADDIE RIDDLE,1,4,2,6,10,6,2,2,5,5,0,8,3,9 33 35 0 1
311,HILTON KIRBY,0,7,2,4,10,2,5,5,3,10,3,1,3,9 33 35 0 1
312,MOHAMED ELDRIDGE,10,1,0,4,6,10,0,5,6,10,10,6,6,9 33 35 0 1
313,TATYANA HANKINS,9,2,2,8,7,7,5,8,0,0,6,1,0,9 33 35 0 1
314,SCOTTIE GABRIEL,2,4,0,6,1,6,3,7,9,7,2,2,8,9 33 35 0 1
315,BLANCH BAKER,2,7,6,3,0,2,4,10,1,4,0,2,2,9 33 35 0 1
316,HIPOLITO WILLIAM,6,5,5,0,8,7,9,10,3,7,1,0,10,9 33 35 0 1
317,SERINA HOPPER,5,5,4,1,0,8,6,3,4,3,0,2,4,9 33 35 0 1
318,NIA DOWNS,6,7,10,5,0,10,4,6,3,7,8,5,10,9 33 35 0 1
319,LESLIE BAIRD,2,4,5,7,0,2,8,0,10,8,0,0,10,9 33 35 0 1
320,HAYDEE GREENBERG,0,2,8,0,0,3,6,5,3,3,9,10,0,9 33 35 0 1
321,ELVIE DALTON,4,3,3,2,9,3,10,10,4,10,3,4,9,9 33 35 0 1
322,VETA MCCOLLUM,4,7,10,5,4,0,0,4,6,7,10,6,5,9 33 35 0 1
323,SUNSHINE PERRY,4,8,0,4,8,7,9,9,10,6,6,8,8,9 33 35 0 1
324,KACIE GOLD,0,2,2,6,5,9,1,8,6,10,3,9,2,9 33 35 0 1
325,RUSSELL CANALES,3,4,4,9,0,9,4,0,5,7,3,7,5,9 33 35 0 1
326,PARKER SUMNER,1,1,6,5,7,3,10,1,6,7,7,8,3,9 33 35 0 1
327,BERRY DUNN,3,10,5,5,10,3,10,0,4,3,2,10,9,9 33 35 0 1
328,BECKI GIBSON,6,2,5,7,9,3,5,0,5,0,6,6,10,9 33 35 0 1
329,DELINDA GOLDEN,6,0,6,4,9,4,8,4,5,2,6,8,6,9 33 35 0 1
330,KA VARNER,8,1,10,9,5,1,1,6,9,7,10,9,6,9 33 35 0 1
331,TREVA NEFF,6,2,3,0,4,5,2,10,7,5,8,5,1,9 33 35 0 1
332,BRANDON FLAHERTY,9,4,1,7,6,0,2,3,0,6,1,2,4,9 33 35 0 1
333,ELENA SHAFER,6,0,1,4,7,2,5,10,4,9,6,5,9,9 33 35 0 1
334,WANITA HASTINGS,5,2,4,10,5,7,6,0,7,10,5,8,1,9 33 35 0 1
335,KEREN LACEY,9,4,0,3,5,3,2,0,9,9,2,7,6,9 33 35 0 1
336,BARBAR HEBERT,5,9,1,0,10,3,2,1,7,5,10,6,3,9 33 35 0 1
337,SHAY JOHN,1,3,6,8,10,10,5,0,0,7,9,7,3,9 33 35 0 1
338,RAUL BRANCH,1,6,9,9,3,5,2,6,6,7,7,6,1,9 33 35 0 1
339,OZIE KENT,3,8,10,9,10,1,3,3,0,9,1,6,5,9 33 35 0 1
340,GREGORY GLENN,9,9,5,10,6,10,6,7,2,4,5,1,9,9 33 35 0 1
341,RACQUEL MCCLURE,8,6,7,2,1,1,5,6,9,1,9,0,5,9 33 35 0 1
342,JULIANE MOTT,7,4,7,1,5,10,7,8,0,8,10,8,0,9 33 35 0 1
343,RUTH SHEEHAN,6,0,3,5,10,7,4,3,1,6,6,4,7,9 33 35 0 1
344,ALBINA ESCOBEDO,2,2,3,2,8,5,7,6,3,8,1,4,3,9 33 35 0 1
345,LISSETTE CHO,0,9,6,0,9,3,4,2,1,0,2,6,6,9 33 35 0 1
346,BERNETTA SHULTZ,5,4,7,4,3,5,1,7,6,2,1,4,9,9 33 35 0 1
347,FRANCOISE ROGERS,0,10,3,10,1,0,9,6,8,9,0,9,6,9 33 35 0 1
348,MAURICE MARTINEZ,9,4,1,3,6,0,6,1,5,2,4,4,1,9 33 35 0 1
349,TAKAKO WEBSTER,7,6,0,7,4,10,8,3,1,4,4,0,7,9 33 35 0 1
350,MARTI HOLLIDAY,4,9,7,6,6,4,0,5,3,6,7,6,2,9 33 35 0 1
351,EULALIA WILKES,1,2,2,1,2,10,7,2,3,5,2,2,5,9 33 35 0 1
352,ANNEMARIE VAUGHN,8,10,4,9,0,4,10,10,9,3,5,6,3,9 33 35 0 1
353,ESTELLA DUKE,5,10,0,8,0,6,5,7,8,9,1,6,8,9 33 35 0 1
354,DEBROAH BENJAMIN,9,10,4,1,0,3,2,9,10,8,5,3,8,9 33 35 0 1
355,GEORGE BLACKBURN,1,7,10,4,6,3,4,5,4,2,6,8,1,9 33 35 0 1
356,LOVETTA SNELL,4,10,9,6,10,1,9,5,7,2,7,1,3,9 33 35 0 1
357,NICHOL CAHILL,3,1,0,9,1,5,5,3,6,0,9,2,4,9 33 35 0 1
358,GERTRUDE HOPE,1,7,6,0,3,8,3,5,9,8,9,2,7,9 33 35 0 1
359,SARAH CALVERT,5,0,4,7,10,2,7,2,3,8,10,7,6,9 33 35 0 1
360,DELAINE ESPARZA,5,4,5,9,6,9,5,4,1,0,8,2,9,9 33 35 0 1
361,CORRIE HARPER,2,7,2,4,4,7,7,2,5,4,6,6,9,9 33 35 0 1
362,DOMINQUE STINSON,5,9,3,7,9,4,2,9,6,10,5,7,5,9 33 35 0 1
363,DON SHEEHAN,0,1,7,3,9,3,8,5,6,1,9,10,2,9 33 35 0 1
364,FLORENTINO WRIGHT,10,2,8,9,2,3,0,5,6,10,0,1,6,9 33 35 0 1
365,VERDELL WILCOX,9,0,4,0,1,1,5,1,7,9,4,10,7,9 33 35 0 1
366,CARI PEACOCK,2,4,6,7,1,10,10,6,1,7,2,10,1,9 33 35 0 1
367,ANGELYN URBAN,0,5,3,9,8,3,3,2,6,9,9,6,2,9 33 35 0 1
368,HEDY CROUCH,5,0,10,6,5,10,2,7,3,7,0,0,3,9 33 35 0 1
369,DENNY POE,7,4,5,6,4,9,8,5,6,10,9,5,8,9 33 35 0 1
370,LUCRETIA ATKINS,3,9,8,2,4,10,6,7,9,10,4,5,7,9 33 35 0 1
371,EVIA WOMACK,3,5,5,3,4,10,3,0,3,6,1,2,9,9 33 35 0 1
372,DARLENE MCCORD,6,10,2,10,1,3,4,1,10,5,10,0,10,9 33 35 0 1
373,GERARD CROWE,2,0,5,8,0,8,5,6,3,7,0,2,3,9 33 35 0 1
374,CLAUDIO PRINCE,0,3,7,5,7,2,6,1,4,9,9,8,5,9 33 35 0 1
375,LADONNA MCPHERSON,2,1,1,4,0,4,4,8,5,4,1,10,0,9 33 35 0 1
376,ROBBIE COLON,7,1,0,4,10,6,6,2,8,2,7,2,10,9 33 35 0 1
377,RIKKI GOODE,9,5,7,3,2,2,0,4,8,8,4,9,3,9 33 35 0 1
378,TRESA MICHEL,1,2,2,10,3,1,6,10,0,10,8,5,2,9 33 35 0 1
379,MARLANA QUEZADA,7,1,4,5,5,9,9,9,10,2,0,0,5,9 33 35 0 1
380,JOAN REYNOLDS,6,10,10,1,5,1,5,8,7,0,6,6,3,9 33 35 0 1
381,ALLEN LY,3,8,10,5,4,1,6,2,0,4,2,4,8,9 33 35 0 1
382,ROSALINA ROPER,4,5,10,1,10,5,4,9,4,5,6,6,5,9 33 35 0 1
383,CARI FRITZ,4,10,4,8,1,0,9,4,2,1,5,8,2,9 33 35 0 1
384,SHONDRA HILLIARD,0,9,9,3,4,9,5,10,8,5,8,4,4,9 33 35 0 1
385,CARLO TOTH,3,1,0,7,0,5,4,10,0,2,9,7,0,9 33 35 0 1
386,HERMINE OGDEN,5,5,8,1,1,5,9,9,4,0,6,1,3,9 33 35 0 1
387,GORDON MICHAEL,5,6,1,1,10,10,7,4,6,3,1,9,1,9 33 35 0 1
388,MAYRA DODSON,7,5,5,8,10,4,3,2,4,6,7,9,0,9 33 35 0 1
389,FIDELA LEACH,8,10,0,1,0,10,2,8,1,3,1,5,7,9 33 35 0 1
390,NETTIE FARRIS,9,9,8,6,7,7,3,0,4,5,1,4,2,9 33 35 0 1
391,HELLEN AYALA,4,6,1,10,8,3,10,7,7,9,1,6,4,9 33 35 0 1
392,MATTHEW STINSON,9,3,9,6,2,10,1,5,2,1,9,5,0,9 33 35 0 1
393,LAURETTE BLOCK,3,0,9,2,7,8,2,2,7,0,2,3,5,9 33 35 0 1
394,ELEONOR CROSBY,5,0,8,6,1,3,8,8,0,7,2,8,7,9 33 35 0 1
395,ELA TRENT,6,5,5,0,5,7,2,8,2,4,6,1,0,9 33 35 0 1
396,MARGO OLIVARES,1,7,9,4,10,7,2,3,1,10,4,9,7,9 33 35 0 1
397,ROSY THORNE,7,2,7,8,3,2,4,5,4,10,8,10,9,9 33 35 0 1
398,JONA CHURCH,6,0,4,0,5,2,10,0,7,6,6,5,10,9 33 35 0 1
399,EUGENIO RIVERA,2,4,7,6,6,6,9,3,5,7,4,0,6,9 33 35 0 1
400,TEMPLE SHEETS,10,10,0,4,10,7,2,0,4,10,9,6,7,9 33 35 0 1
401,CHARLENA MCCULLOUGH,1,8,10,3,2,0,10,7,1,8,1,3,8,9 33 35 0 1
402,YAEKO TORRES,7,0,0,8,8,9,3,0,7,3,9,7,6,9 33 35 0 1
403,LEOTA HARPER,3,4,5,4,0,5,10,1,10,10,8,8,5,9 33 35 0 1
404,MYUNG WILEY,3,5,1,8,9,2,6,2,6,6,8,7,5,9 33 35 0 1
405,MAGALI KHAN,8,6,3,1,7,10,10,6,9,4,6,1,10,9 33 35 0 1
406,TAMIKO VELAZQUEZ,3,4,6,4,9,1,3,10,2,10,7,4,3,9 33 35 0 1
407,DARLA CORREA,0,3,7,3,8,6,10,9,10,10,7,8,7,9 33 35 0 1
408,KHALILAH HARDIN,2,7,4,9,8,9,6,1,5,5,10,7,1,9 33 35 0 1
409,BILL BROWNING,6,5,2,8,1,9,6,7,7,0,6,7,7,9 33 35 0 1
410,DALE DENNY,7,8,9,5,2,2,3,0,3,2,4,2,0,9 33 35 0 1
411,KEISHA MARTIN,2,9,1,7,4,7,8,0,6,4,0,3,5,9 33 35 0 1
412,WARD BRUNO,3,1,5,7,8,4,1,7,3,6,8,4,5,9 33 35 0 1
413,LOURDES MELTON,2,1,3,10,10,10,0,2,1,5,3,0,7,9 33 35 0 1
414,NEDRA HALEY,8,0,6,10,2,8,9,6,9,0,5,4,1,9 33 35 0 1
415,DELILAH LUJAN,2,10,5,10,3,7,8,1,8,2,10,7,1,9 33 35 0 1
416,SANDRA JAMES,8,1,9,0,7,10,3,5,3,8,6,4,2,9 33 35 0 1
417,EMILY KRAUS,1,5,10,7,3,10,5,4,2,8,7,0,9,9 33 35 0 1
418,EARL CARRILLO,9,3,3,10,0,3,1,2,0,4,4,9,7,9 33 35 0 1
419,IONA FOSTER,5,0,1,8,10,10,9,8,1,2,2,7,5,9 33 35 0 1
420,PEGGY BAUER,8,0,8,4,6,0,10,7,8,7,2,1,0,9 33 35 0 1
421,GENIE SHERMAN,6,6,1,3,10,2,9,2,5,8,6,4,7,9 33 35 0 1
422,DARCEL MULLEN,2,8,8,5,4,0,4,9,5,4,5,1,1,9 33 35 0 1
423,ELAINE BRIDGES,1,5,2,6,2,7,0,5,10,3,10,4,9,9 33 35 0 1
424,MAE WATKINS,9,1,3,10,0,6,2,9,4,9,2,4,4,9 33 35 0 1
425,JACINTA DONAHUE,6,2,4,1,10,3,2,6,10,1,4,3,1,9 33 35 0 1
426,HARLAN OWEN,7,2,9,4,1,0,2,8,3,7,8,8,0,9 33 35 0 1
427,SHARELL OVERTON,6,2,4,6,0,9,8,8,3,1,1,2,9,9 33 35 0 1
428,LEON GOULD,5,0,9,10,0,7,8,2,0,3,2,2,10,9 33 35 0 1
429,RAYMOND VOGEL,1,3,8,2,4,9,5,1,0,10,0,5,0,9 33 35 0 1
430,GERALDINE PIKE,4,10,1,2,7,2,3,8,4,1,0,1,5,9 33 35 0 1
431,FRANKIE VO,8,6,5,8,0,9,5,0,6,1,0,2,1,9 33 35 0 1
432,KIRSTIN PIERSON,7,9,4,8,5,9,0,5,5,2,10,3,1,9 33 35 0 1
433,EULA BOLTON,7,3,2,1,1,4,7,5,0,10,10,1,5,9 33 35 0 1
434,ELVIA GOINS,2,7,0,5,0,4,8,10,6,3,9,5,3,9 33 35 0 1
435,MELANY HAMM,0,0,3,9,9,1,2,3,5,6,4,5,6,9 33 35 0 1
436,JOETTA POTTER,10,1,4,1,4,1,7,6,6,3,6,0,9,9 33 35 0 1
437,WILLOW MURDOCK,6,2,9,8,3,10,8,6,7,3,10,9,6,9 33 35 0 1
438,ASHLEIGH PUCKETT,3,5,6,6,0,9,9,2,2,3,10,4,6,9 33 35 0 1
439,RIVKA JORDAN,0,5,5,1,4,9,2,6,3,3,10,10,7,9 33 35 0 1
440,TAISHA HUMPHREY,6,4,8,4,2,0,9,5,10,8,9,5,1,9 33 35 0 1
441,CHARLSIE DENTON,1,9,3,9,0,10,3,9,8,0,4,5,6,9 33 35 0 1
442,EMILIE MADRIGAL,5,7,1,5,3,4,8,1,9,7,9,0,6,9 33 35 0 1
443,THAD BLOCK,5,4,7,8,4,6,2,0,10,5,4,7,10,9 33 35 0 1
444,IRENE LAMBERT,5,8,10,7,3,9,10,3,1,0,3,9,9,9 33 35 0 1
445,CARLEEN BOSWELL,0,6,1,9,6,10,10,10,9,1,9,2,6,9 33 35 0 1
446,MA HICKS,2,5,7,6,10,1,2,4,1,4,3,6,9,9 33 35 0 1
447,LESA RUTLEDGE,6,2,6,2,0,10,9,3,10,8,1,2,9,9 33 35 0 1
448,BREANNA GROSS,10,6,10,5,5,4,0,2,3,2,6,9,8,9 33 35 0 1
449,MARYANN SONG,3,10,6,5,1,0,5,10,4,9,7,1,5,9 33 35 0 1
450,BERENICE DAUGHERTY,5,0,8,7,7,7,7,1,3,0,5,2,3,9 33 35 0 1
451,EVA DAILEY,9,0,1,1,4,6,8,10,2,3,6,4,5,9 33 35 0 1
452,ELI CARTER,0,10,9,4,7,1,4,8,2,6,0,3,4,9 33 35 0 1
453,MERI DRAKE,3,9,10,7,7,2,3,4,10,5,8,7,4,9 33 35 0 1
454,ROSANN FISH,9,1,1,0,10,10,6,4,6,2,0,8,2,9 33 35 0 1
455,JAMEY ELLIOTT,2,2,5,10,3,4,8,7,1,2,9,10,5,9 33 35 0 1
456,JOHNIE GREGORY,2,1,7,4,0,10,1,6,5,3,7,6,8,9 33 35 0 1
457,YAJAIRA BECERRA,10,7,2,6,1,6,1,0,7,8,1,7,1,9 33 35 0 1
458,DUSTI SIERRA,0,8,5,7,10,10,2,2,9,7,5,4,2,9 33 35 0 1
459,HETTIE YBARRA,6,9,9,10,4,2,0,3,6,8,10,4,0,9 33 35 0 1
460,SEBASTIAN SEYMOUR,2,5,3,9,4,8,6,6,3,5,0,9,1,9 33 35 0 1
461,CAITLYN PHAN,10,8,5,3,8,0,8,6,0,2,10,7,7,9 33 35 0 1
462,JIM METZGER,9,3,4,5,4,4,2,3,9,4,10,6,4,9 33 35 0 1
463,ZENOBIA GREENWOOD,10,6,3,4,8,4,0,7,2,2,6,10,6,9 33 35 0 1
464,STEPHANE SCHMIDT,1,2,2,8,2,5,6,9,9,2,6,0,7,9 33 35 0 1
465,ETHAN URIBE,5,3,1,9,1,3,3,2,10,3,10,5,10,9 33 35 0 1
466,CARMON POLLARD,9,9,7,9,4,4,2,2,9,5,7,2,6,9 33 35 0 1
467,CATHERN ESCOBAR,8,0,4,8,0,0,3,0,9,1,10,9,8,9 33 35 0 1
468,CELESTINA TOMPKINS,6,1,3,3,5,2,10,8,2,2,0,10,6,9 33 35 0 1
469,LYNELL MARCUS,0,10,6,5,1,8,1,2,6,3,7,1,0,9 33 35 0 1
470,CLARE CASTANEDA,4,9,4,7,0,6,2,1,2,2,7,0,8,9 33 35 0 1
471,BEULAH KATZ,0,9,10,9,10,5,8,5,3,9,5,7,5,9 33 35 0 1
472,FERNE VALDEZ,8,6,6,5,2,10,9,7,5,5,2,2,2,9 33 35 0 1
473,CORALEE SNIDER,2,10,4,3,1,1,10,2,8,6,8,4,3,9 33 35 0 1
474,NARCISA LAMBERT,9,9,10,10,0,2,3,6,7,3,1,10,9,9 33 35 0 1
475,CORI MOONEY,5,1,5,5,4,2,9,7,9,1,9,9,4,9 33 35 0 1
476,PAOLA BLEVINS,10,4,4,6,4,4,1,3,4,5,7,1,10,9 33 35 0 1
477,CHAU COWAN,6,9,4,7,3,0,2,7,0,6,4,7,7,9 33 35 0 1
478,CLYDE HOLBROOK,3,1,3,7,4,2,9,7,5,2,4,8,6,9 33 35 0 1
479,CIARA FUNK,10,6,8,5,6,10,5,0,10,2,10,5,9,9 33 35 0 1
480,ALENE DOWNEY,9,6,0,1,9,9,1,4,9,8,1,3,8,9 33 35 0 1
481,ESTEBAN MADDOX,8,6,9,0,6,7,6,10,7,7,5,5,10,9 33 35 0 1
482,CARL PORTER,9,1,4,7,10,3,6,6,5,5,6,6,0,9 33 35 0 1
483,KELLEE MACK,3,3,0,3,5,10,5,3,0,8,0,4,10,9 33 35 0 1
484,ALAINE HOLDEN,7,10,6,1,2,8,9,3,0,10,4,0,1,9 33 35 0 1
485,EDWIN CARSON,9,5,2,5,5,1,7,1,1,10,9,7,6,9 33 35 0 1
486,CARMELO SONG,8,2,8,3,10,9,7,1,10,6,7,5,3,9 33 35 0 1
487,LUCILLE SHANNON,3,4,0,1,7,0,7,3,2,3,3,7,1,9 33 35 0 1
488,LEROY ANAYA,4,10,2,0,6,5,0,1,5,8,7,5,2,9 33 35 0 1
489,SUZETTE JIMENEZ,10,0,6,10,6,3,9,3,2,1,7,2,6,9 33 35 0 1
490,STEVEN KEYS,6,9,3,1,2,6,0,10,6,3,2,3,8,9 33 35 0 1
491,ODELIA MARIN,2,0,5,3,8,7,10,2,8,5,5,6,5,9 33 35 0 1
492,ALLISON SHARP,4,6,8,1,1,4,10,7,7,4,6,7,3,9 33 35 0 1
493,FAY ASHLEY,6,5,10,6,7,8,5,3,10,3,1,4,3,9 33 35 0 1
494,BLANCA GREEN,2,9,8,0,4,5,0,0,9,2,10,7,10,9 33 35 0 1
495,MICA MCFADDEN,5,2,8,6,2,10,0,0,2,5,7,4,7,9 33 35 0 1
496,ASUNCION NEWELL,1,0,1,9,7,8,2,7,10,8,9,4,6,9 33 35 0 1
497,JIM FREEMAN,3,8,7,1,2,9,8,2,8,0,0,8,2,9 33 35 0 1
498,SEEMA FOX,0,0,10,0,4,9,8,4,1,7,5,7,10,9 33 35 0 1
499,ALPHONSE CROWE,5,1,2,6,6,4,4,8,4,6,8,3,4,9 33 35 0 1
500,CLEORA WOODRUFF,4,3,4,3,10,7,5,6,8,7,10,5,0,9 33 35 0 1
501,ROXANNE SANFORD,10,1,7,2,8,10,3,2,1,8,8,2,9,9 33 35 0 1
502,ILA BAEZ,8,2,2,2,6,0,1,7,8,8,7,5,0,9 33 35 0 1
503,LUNA MAYFIELD,5,10,0,0,4,1,6,9,3,0,7,7,2,9 33 35 0 1
504,MARISELA MEJIA,10,1,9,5,8,0,6,6,2,6,7,4,9,9 33 35 0 1
505,HEDWIG PEOPLES,10,1,2,4,6,1,9,9,3,8,5,7,5,9 33 35 0 1
506,EMERITA ERNST,1,8,0,7,1,4,9,5,0,3,3,3,9,9 33 35 0 1
507,SUNSHINE BARNHART,6,2,4,9,8,10,1,1,5,0,8,9,1,9 33 35 0 1
508,CHUNG BENTLEY,2,0,6,7,4,3,0,0,3,8,9,4,3,9 33 35 0 1
509,RENNA BRAY,8,10,4,5,5,7,9,3,9,4,1,7,0,9 33 35 0 1
510,DELAINE VILLALOBOS,1,5,7,0,10,1,9,2,4,0,0,10,2,9 33 35 0 1
511,FALLON FRY,2,7,8,4,6,1,0,10,3,4,3,5,10,9 33 35 0 1
512,CHRISSY HAYS,10,0,8,0,2,6,10,3,7,3,0,2,5,9 33 35 0 1
513,JACKLYN MINER,4,4,9,1,1,5,0,1,1,8,1,10,1,9 33 35 0 1
514,HONG HENDRICKS,5,6,2,8,5,3,8,6,2,4,8,7,1,9 33 35 0 1
515,NIKIA KOEHLER,6,2,8,4,7,10,0,6,6,1,1,7,8,9 33 35 0 1
516,IDELLA ODONNELL,4,5,8,9,5,5,8,1,10,0,7,5,8,9 33 35 0 1
517,DORLA COLEMAN,8,7,2,5,0,7,9,8,4,0,8,1,1,9 33 35 0 1
518,EXIE KRAMER,8,7,9,8,4,7,0,3,4,2,2,10,9,9 33 35 0 1
519,MERRILL FULTON,8,3,7,7,0,2,1,10,6,8,1,4,2,9 33 35 0 1
520,JOLIE MCKINLEY,4,4,9,8,1,5,1,10,7,3,0,5,6,9 33 35 0 1
521,DEWITT ZAVALA,8,1,3,3,6,5,1,8,10,6,6,9,10,9 33 35 0 1
522,NIEVES VINCENT,10,0,0,6,8,4,7,8,9,3,5,5,1,9 33 35 0 1
523,ELLA BERMAN,3,1,1,2,10,0,2,1,10,3,10,5,8,9 33 35 0 1
524,MARIELLA ROSARIO,9,5,7,1,1,4,0,6,9,10,10,2,9,9 33 35 0 1
525,JANNETTE PERKINS,4,10,3,1,5,7,9,4,1,3,0,9,8,9 33 35 0 1
526,KIT CASILLAS,7,5,2,6,2,8,4,4,7,2,1,8,9,9 33 35 0 1
527,TOBY SERRANO,4,3,9,3,4,8,8,1,4,4,3,1,8,9 33 35 0 1
528,KYLEE PRYOR,10,1,8,4,5,10,0,3,9,4,8,10,2,9 33 35 0 1
529,MAN POLLOCK,8,3,1,4,10,10,10,0,2,4,2,1,7,9 33 35 0 1
530,LIZBETH BARRY,9,10,6,7,4,4,4,6,2,9,1,6,8,9 33 35 0 1
531,LAWANA CONWAY,10,4,6,2,8,10,0,9,8,9,4,9,6,9 33 35 0 1
532,ALLYSON BOOTH,1,2,2,5,2,7,9,0,4,4,5,7,10,9 33 35 0 1
533,SHIZUKO VIGIL,10,7,8,7,7,4,9,9,1,2,10,7,1,9 33 35 0 1
534,SHAQUANA FIELDS,10,4,9,7,8,1,7,1,8,2,2,1,3,9 33 35 0 1
535,JANESSA MEJIA,6,5,10,7,4,10,5,1,5,1,4,5,4,9 33 35 0 1
536,JESENIA TROTTER,0,10,1,0,8,4,2,4,5,3,2,9,4,9 33 35 0 1
537,DERRICK PEREZ,6,6,7,0,9,1,2,2,10,8,4,3,6,9 33 35 0 1
538,SHANON ARTHUR,4,2,0,8,7,6,9,8,6,6,5,5,1,9 33 35 0 1
539,KATHERIN SCHAEFER,2,1,8,3,7,9,8,6,3,8,4,4,4,9 33 35 0 1
540,ARICA KIM,1,9,6,2,8,6,4,6,10,2,1,5,2,9 33 35 0 1
541,MONSERRATE HYATT,2,5,6,5,8,7,1,7,1,9,1,1,1,9 33 35 0 1
542,DELPHINE THOMPSON,2,10,9,8,2,1,1,7,0,9,1,7,10,9 33 35 0 1
543,SUZANNE DOYLE,6,3,6,0,1,4,7,2,3,5,2,5,0,9 33 35 0 1
544,XIAO MURDOCK,0,5,8,1,6,7,5,4,1,9,1,5,10,9 33 35 0 1
545,JENNA ANDERSON,3,4,5,9,4,7,5,4,9,9,1,5,8,9 33 35 0 1
546,DEBRA WALSH,9,10,7,7,1,9,3,7,3,10,6,5,8,9 33 35 0 1
547,MARINA PENN,7,9,6,9,6,9,6,9,0,4,5,4,0,9 33 35 0 1
548,RYAN BIGGS,8,8,5,8,1,6,1,1,2,5,4,1,3,9 33 35 0 1
549,RUDOLF HEAD,7,2,7,8,10,4,9,8,2,2,7,6,6,9 33 35 0 1
550,ZELDA KELLY,1,8,3,9,10,5,10,4,3,10,10,6,9,9 33 35 0 1
551,SUMMER MURRAY,9,9,7,3,2,10,3,6,6,5,9,5,1,9 33 35 0 1
552,ANJA ONEILL,6,7,2,0,7,2,8,4,9,6,8,4,2,9 33 35 0 1
553,WHITNEY BRIGGS,10,5,2,1,0,7,8,3,5,6,0,3,6,9 33 35 0 1
554,TESSIE STAFFORD,5,5,8,10,7,8,2,0,1,4,1,7,2,9 33 35 0 1
555,VERENA CLEMENT,6,4,6,8,7,9,9,10,8,10,5,2,8,9 33 35 0 1
556,LIVIA ERNST,10,0,7,3,8,3,4,9,10,3,6,2,1,9 33 35 0 1
557,CATHERIN GARZA,8,10,7,7,4,4,8,4,4,0,7,2,3,9 33 35 0 1
558,MACK DUARTE,8,4,1,6,2,6,7,4,8,2,2,3,4,9 33 35 0 1
559,LOVIE GAY,6,6,1,6,3,10,2,6,5,5,4,2,6,9 33 35 0 1
560,CHANTELL CARRANZA,5,4,3,1,2,6,8,10,8,3,9,8,6,9 33 35 0 1
561,ASTRID MUNIZ,7,2,6,0,6,5,0,1,10,7,5,2,4,9 33 35 0 1
562,VICKEY RUTLEDGE,6,0,6,9,9,5,8,3,9,10,6,8,7,9 33 35 0 1
563,STEPHAINE EASON,10,9,3,4,0,10,0,4,10,9,8,2,2,9 33 35 0 1
564,JEWEL DELACRUZ,8,9,4,1,9,5,7,9,3,2,3,5,2,9 33 35 0 1
565,LOISE AYERS,0,8,10,1,0,1,6,5,4,2,2,1,10,9 33 35 0 1
566,CELINA BENAVIDES,4,6,5,6,3,2,9,9,0,6,1,4,10,9 33 35 0 1
567,JERICA MADISON,9,8,0,0,6,10,10,2,10,0,4,9,7,9 33 35 0 1
568,SHAVONNE OAKLEY,5,8,2,6,8,8,8,4,6,7,7,3,0,9 33 35 0 1
569,JODY DOYLE,5,5,8,10,7,8,6,5,4,1,1,9,3,9 33 35 0 1
